date, pm25, pm10, o3, no2, so2, co
2020/3/30, 154, , , , , 
2019/10/2, 120, 21, 7, 1, , 
2019/10/3, 80, 36, 10, 2, , 
2019/10/4, 72, 78, 43, 4, , 
2019/10/5, 141, 85, 28, 5, , 
2019/10/6, 147, 103, 17, 5, , 
2019/10/7, 158, 67, 16, 2, , 
2019/10/8, 83, 86, 16, 4, , 
2019/10/9, 149, 96, 16, 4, , 
2019/10/10, 135, 57, 15, 2, , 
2019/10/11, 79, 67, 24, 2, , 
2019/10/12, 101, 79, 29, 3, , 
2019/10/13, 119, 125, 62, 4, , 
2019/10/14, 154, 168, 46, 6, , 
2019/10/15, 181, 152, 35, 7, , 
2019/10/16, 188, 126, 25, 5, , 
2019/10/17, 160, 104, 7, 2, , 
2019/10/18, 133, 108, 10, 3, , 
2019/10/19, 158, 61, 8, 3, , 
2019/10/20, 107, 42, 24, 1, , 
2019/10/21, 85, 95, 15, 4, , 
2019/10/22, 156, 85, 12, 5, , 
2019/10/23, 173, , , , , 
2019/10/28, 99, 63, 7, 2, , 
2019/10/29, 125, 87, 7, 3, , 
2019/10/30, 163, 78, 7, 2, , 
2019/10/31, 109, 85, 6, 3, , 
2019/11/1, 138, 90, 6, 3, , 
2019/11/2, 160, , , , , 
2019/11/4, 120, 95, 8, 1, , 
2019/11/5, 118, 105, 7, 3, , 
2019/11/6, 158, 89, 7, 2, , 
2019/11/7, 124, 117, 6, 3, , 
2019/11/8, 182, 111, 6, 4, 1, 
2019/11/9, 181, 81, 7, 2, , 
2019/11/10, 133, 79, 8, 2, , 
2019/11/11, 114, 67, 6, 3, , 
2019/11/12, 158, 39, 9, 1, 1, 
2019/11/13, 76, 43, 7, 3, 2, 
2019/11/14, 128, 72, 7, 5, 4, 
2019/11/15, 186, 56, 7, 4, 2, 
2019/11/16, 157, 63, 10, 3, 2, 
2019/11/17, 141, 50, 11, 2, 2, 
2019/11/18, 93, 72, 7, 4, 5, 
2019/11/19, 193, 76, 6, 5, 6, 
2019/11/20, 196, 71, 7, 5, 4, 
2019/11/21, 181, 69, 6, 5, 4, 
2019/11/22, 176, 83, 6, 6, 6, 
2019/11/23, 198, , , , , 
2019/11/28, 188, 79, 7, 5, 5, 
2019/11/29, 187, 59, 8, 4, 3, 
2019/11/30, 153, 55, 7, 3, 5, 
2019/12/1, 164, 52, 8, 4, 5, 
2019/12/2, 162, 39, 9, 3, 4, 
2019/12/3, 135, 37, 8, 3, 4, 
2019/12/4, 130, , , , , 
2019/12/9, 238, 80, 7, 8, 9, 
2019/12/10, 205, 38, 12, 4, 4, 
2019/12/11, 127, 72, 9, 8, 9, 
2019/12/12, 199, 82, 7, 9, 10, 
2019/12/13, 208, 69, 8, 8, 8, 
2019/12/14, 193, 66, 10, 7, 6, 
2019/12/15, 171, 81, 7, 8, 8, 
2019/12/16, 202, 41, 12, 4, 5, 
2019/12/17, 124, 71, 9, 7, 7, 
2019/12/18, 196, 87, 8, 11, 13, 
2019/12/19, 255, 93, 6, 8, 13, 
2019/12/20, 246, 87, 6, 8, 12, 
2019/12/21, 226, 79, 7, 8, 10, 
2019/12/22, 205, 86, 7, 7, 12, 
2019/12/23, 223, 85, 6, , 12, 
2019/12/24, 220, , , , , 
2019/12/30, 165, , , , , 
2019/7/2, 63, 27, 18, 3, , 
2019/7/3, 50, 40, 32, 3, , 
2019/7/4, 50, 44, 27, 3, , 
2019/7/5, 62, 49, 11, 3, , 
2019/7/6, 94, 64, 19, 4, 1, 
2019/7/7, 99, 59, 14, 3, 1, 
2019/7/8, 92, 57, 13, 4, 1, 
2019/7/9, 89, 82, 23, 4, 1, 
2019/7/10, 103, 89, 18, 4, 1, 
2019/7/11, 111, 40, 25, 3, 1, 
2019/7/12, 51, 38, 21, 3, 2, 
2019/7/13, 61, 48, 22, 3, 1, 
2019/7/14, 73, 54, 25, 3, 1, 
2019/7/15, 73, 34, 32, 2, , 
2019/7/16, 56, 38, 21, 4, 1, 
2019/7/17, 67, 26, 25, 2, 1, 
2019/7/18, 47, 39, 25, 3, , 
2019/7/19, 57, 16, 14, 3, , 
2019/7/20, 58, 34, 16, 4, , 
2019/7/21, 67, 48, 25, 3, 1, 
2019/7/22, 66, 15, 17, 2, , 
2019/7/23, 47, 5, 12, 1, , 
2019/7/24, 29, 8, 7, 2, , 
2019/7/25, 24, 14, 10, 2, , 
2019/7/26, 37, 29, 11, 2, , 
2019/7/27, 46, 30, 12, 2, , 
2019/7/28, 46, 7, 10, 2, , 
2019/7/29, 21, 3, 9, 2, , 
2019/7/30, 16, 37, 9, 2, , 
2019/7/31, 127, 73, 8, 3, , 
2019/8/1, 194, 69, 7, 4, , 
2019/8/2, 157, 75, 7, 4, , 
2019/8/3, 146, 71, 7, 4, , 
2019/8/4, 101, 71, 7, 4, , 
2019/8/5, 113, 30, 9, 5, , 
2019/8/6, 88, 13, 8, 3, , 
2019/8/7, 52, 27, 8, 3, , 
2019/8/8, 80, 39, 8, 4, 1, 
2019/8/9, 113, 17, 10, 3, , 
2019/8/10, 71, 29, 7, 3, , 
2019/8/11, 83, 39, 8, 2, , 
2019/8/12, 81, 10, 9, 2, , 
2019/8/13, 35, 26, 9, 4, , 
2019/8/14, 76, 36, 7, 4, , 
2019/8/15, 108, 27, 8, 1, , 
2019/8/16, 47, 47, 8, 2, , 
2019/8/17, 89, 76, 7, 3, , 
2019/8/18, 114, 49, 9, 3, , 
2019/8/19, 83, 19, 8, 2, , 
2019/8/20, 68, 32, 10, 2, , 
2019/8/21, 87, 60, 8, 3, , 
2019/8/22, 109, 57, 7, 4, , 
2019/8/23, 97, 39, 9, 2, , 
2019/8/24, 77, 29, 9, 3, , 
2019/8/25, 57, 66, 7, 3, , 
2019/8/26, 92, 45, 8, 2, , 
2019/8/27, 75, 37, 10, 2, , 
2019/8/28, 64, 52, 8, 3, , 
2019/8/29, 85, 63, 7, 3, 1, 
2019/8/30, 104, 125, , 5, 1, 
2019/8/31, 177, , , , , 
2019/9/10, 78, 59, 9, 3, , 
2019/9/11, 90, 67, 11, 2, , 
2019/9/12, 78, 25, 12, 2, , 
2019/9/13, 49, 44, 11, 3, , 
2019/9/14, 84, 65, 11, 3, , 
2019/9/15, 101, 50, 13, 2, , 
2019/9/16, 67, 57, 12, 4, , 
2019/9/17, 136, , , , , 
2019/9/19, 141, 93, 10, 3, , 
2019/9/20, 134, 117, 6, 3, , 
2019/9/21, 135, 105, 6, 2, , 
2019/9/22, 142, 150, 5, 2, , 
2019/9/23, 183, , , , , 
2019/9/25, 151, 148, 5, 3, , 
2019/9/26, 166, 131, 6, 3, , 
2019/9/27, 165, 92, 7, 2, , 
2019/9/28, 141, 95, 7, 2, , 
2019/9/29, 100, 102, 8, 2, , 
2019/9/30, 102, 74, 7, 2, , 
2019/10/1, 121, 81, 7, 2, , 
2019/4/2, 158, 100, 27, 6, 3, 
2019/4/3, 161, 105, 17, 6, 3, 
2019/4/4, 179, 67, 31, 3, 3, 
2019/4/5, 92, 87, 31, 3, 2, 
2019/4/6, 131, 64, 32, 3, 2, 
2019/4/7, 154, 50, 36, 4, 1, 
2019/4/8, 143, 50, 28, 4, 3, 
2019/4/9, 115, 59, 27, 4, 4, 
2019/4/10, 119, 82, 33, 4, 2, 
2019/4/11, 150, 90, 28, 5, 1, 
2019/4/12, 145, 83, 31, 4, 2, 
2019/4/13, 123, 84, 34, 3, 1, 
2019/4/14, 133, 99, 27, 4, 1, 
2019/4/15, 149, 102, 27, 4, 1, 
2019/4/16, 160, 91, 27, 2, 1, 
2019/4/17, 126, 66, 27, 1, 1, 
2019/4/18, 92, 99, 35, 2, 1, 
2019/4/19, 134, 291, 35, , , 
2019/4/20, 177, 63, 30, 2, 2, 
2019/4/21, 109, 97, 27, 4, 2, 
2019/4/22, 139, 91, 25, 5, 2, 
2019/4/23, 132, 58, 30, 2, 1, 
2019/4/24, 88, 79, 35, 3, 1, 
2019/4/25, 102, 70, 33, 2, , 
2019/4/26, 88, 219, 32, 3, 1, 
2019/4/27, 159, 98, 23, 6, 2, 
2019/4/28, 142, 87, 29, 4, 1, 
2019/4/29, 131, 68, 27, 3, 1, 
2019/4/30, 102, 110, 24, 5, 2, 
2019/5/1, 148, 112, 20, 4, 2, 
2019/5/2, 139, 101, 18, 4, 1, 
2019/5/3, 139, 92, 23, 4, 1, 
2019/5/4, 155, 58, 31, 2, 2, 
2019/5/5, 86, 90, 29, 3, 2, 
2019/5/6, 128, 93, 22, 5, 1, 
2019/5/7, 131, 97, 23, 5, 2, 
2019/5/8, 143, 132, 23, 14, 6, 
2019/5/9, 187, , , , , 
2019/5/14, 153, 97, 23, 4, 2, 
2019/5/15, 138, 31, 25, 2, 1, 
2019/5/16, 71, 44, 29, 3, 1, 
2019/5/17, 79, 46, 29, 2, 1, 
2019/5/18, 76, 70, 25, 2, 2, 
2019/5/19, 88, 82, 27, 3, 1, 
2019/5/20, 109, 104, 22, 5, 2, 
2019/5/21, 134, 125, 16, 5, 1, 
2019/5/22, 154, 107, 15, 5, 1, 
2019/5/23, 143, 102, 14, 5, 1, 
2019/5/24, 138, 69, 20, 3, 1, 
2019/5/25, 95, 32, 24, 3, 1, 
2019/5/26, 57, 63, 27, 4, , 
2019/5/27, 77, 88, 20, 4, 1, 
2019/5/28, 102, 86, 16, 5, 3, 
2019/5/29, 109, 57, 24, 1, , 
2019/5/30, 73, 74, 23, 4, 1, 
2019/5/31, 93, 100, 17, 4, 1, 
2019/6/1, 116, 95, 22, 3, 1, 
2019/6/2, 107, 32, 27, 2, , 
2019/6/3, 50, 71, 26, 3, , 
2019/6/4, 77, 45, 26, 2, , 
2019/6/5, 54, 82, 21, 5, 1, 
2019/6/6, 95, 69, 21, 3, , 
2019/6/7, 76, 65, 25, 3, , 
2019/6/8, 86, 81, 16, 6, 1, 
2019/6/9, 101, 89, 21, 3, , 
2019/6/10, 102, 75, 23, 3, , 
2019/6/11, 87, 73, 26, 2, , 
2019/6/12, 74, 67, 18, 3, , 
2019/6/13, 72, 78, 15, 5, 1, 
2019/6/14, 92, 84, 29, 3, , 
2019/6/15, 90, 83, 40, 1, , 
2019/6/16, 82, 9, 37, 2, , 
2019/6/17, 30, 13, 19, 3, , 
2019/6/18, 46, 31, 15, 5, , 
2019/6/19, 61, 55, 15, 5, 1, 
2019/6/20, 79, 72, 25, 5, 1, 
2019/6/21, 89, 64, 29, 5, 1, 
2019/6/22, 74, 79, 25, 5, 1, 
2019/6/23, 93, 88, 24, 4, 1, 
2019/6/24, 107, 66, 29, 5, 2, 
2019/6/25, 92, 28, 18, 3, , 
2019/6/26, 55, 52, 16, 3, , 
2019/6/27, 53, 25, 24, 2, , 
2019/6/28, 36, 7, 28, 1, , 
2019/6/29, 19, 26, 16, 3, , 
2019/6/30, 54, 26, 15, 3, , 
2019/7/1, 68, 26, 15, 4, , 
2019/1/2, 212, 101, 6, 12, 7, 
2019/1/3, 202, 70, , , , 
2019/1/4, 202, 107, , , , 
2019/1/5, 300, 108, , , , 
2019/1/6, 291, 102, , , , 
2019/1/7, 292, 96, , , , 
2019/1/8, 280, 99, , , , 
2019/1/9, 268, 110, , , , 
2019/1/10, 290, 111, , , , 
2019/1/11, 283, 106, , , , 
2019/1/12, 273, 74, , , , 
2019/1/13, 200, 81, , , , 
2019/1/14, 219, 62, , , , 
2019/1/15, 180, 127, , , , 
2019/1/16, 331, 125, , , , 
2019/1/17, 303, 91, , , , 
2019/1/18, 212, 98, , , , 
2019/1/19, 257, 88, , , , 
2019/1/20, 228, 114, , , , 
2019/1/21, 299, 104, , , , 
2019/1/22, 266, 177, , , , 
2019/1/23, 334, 84, , , , 
2019/1/24, 171, 67, , , , 
2019/1/25, 189, 103, , , , 
2019/1/26, 206, 69, , , , 
2019/1/27, 143, 60, , , , 
2019/1/28, 154, 115, , , , 
2019/1/29, 229, 82, , , , 
2019/1/30, 151, 82, , , , 
2019/1/31, 177, 162, , , , 
2019/2/1, 299, 292, , , , 
2019/2/2, 344, 99, , , , 
2019/2/3, 156, 187, , , , 
2019/2/4, 243, 238, 17, 2, 2, 
2019/2/5, 321, 133, 21, 1, 3, 
2019/2/6, 225, 129, 20, , 2, 
2019/2/7, 188, 230, 11, 2, 10, 
2019/2/8, 312, 143, 19, 1, 3, 
2019/2/9, 243, 87, 20, 1, 1, 
2019/2/10, 189, 95, 24, , 2, 
2019/2/11, 202, 108, 20, 1, 3, 
2019/2/12, 249, 102, 20, 1, 4, 
2019/2/13, 233, 105, 17, 3, 6, 
2019/2/14, 229, 100, 25, 5, 4, 
2019/2/15, 196, 73, 24, 3, 2, 
2019/2/16, 164, 94, 19, 6, 4, 
2019/2/17, 215, 102, 19, 7, 5, 
2019/2/18, 227, 105, 19, 7, 5, 
2019/2/19, 220, 115, 15, 8, 8, 
2019/2/20, 223, 117, 15, 8, 7, 
2019/2/21, 219, 123, 14, 8, 9, 
2019/2/22, 249, 102, 17, 7, 8, 
2019/2/23, 204, 97, 19, 7, 7, 
2019/2/24, 199, 93, 19, 6, 6, 
2019/2/25, 204, 96, 20, 6, 4, 
2019/2/26, 193, 105, 22, 6, 3, 
2019/2/27, 203, 105, 23, 6, 4, 
2019/2/28, 209, 102, 21, 6, 4, 
2019/3/1, 199, 91, 20, 6, 6, 
2019/3/2, 178, 101, 22, 5, 5, 
2019/3/3, 188, 101, 23, 6, 6, 
2019/3/4, 188, 97, 25, 5, 6, 
2019/3/5, 178, 98, 23, 6, 4, 
2019/3/6, 188, 100, 28, 3, 2, 
2019/3/7, 162, 138, 24, 5, 5, 
2019/3/8, 168, 97, 28, 3, 3, 
2019/3/9, 152, 70, 26, 3, 3, 
2019/3/10, 156, 101, 22, 5, 4, 
2019/3/11, 180, 78, 30, 2, 2, 
2019/3/12, 112, 97, 26, 6, 4, 
2019/3/13, 176, 100, 24, 6, 5, 
2019/3/14, 170, 97, 26, 5, 4, 
2019/3/15, 164, 125, 23, 6, 5, 
2019/3/16, 196, 95, 20, 6, 4, 
2019/3/17, 172, 99, 22, 5, 4, 
2019/3/18, 174, 119, 26, 4, 4, 
2019/3/19, 180, 74, 27, 1, 1, 
2019/3/20, 104, 54, 28, 1, 2, 
2019/3/21, 85, 93, 25, 3, 5, 
2019/3/22, 168, 96, 28, 3, 2, 
2019/3/23, 144, 119, 27, 5, 3, 
2019/3/24, 186, 116, 23, 5, 4, 
2019/3/25, 192, 110, 25, 5, 3, 
2019/3/26, 174, 117, 30, 5, 4, 
2019/3/27, 166, 95, 29, 2, 2, 
2019/3/28, 118, 110, 30, 3, 2, 
2019/3/29, 176, 76, 30, 1, 2, 
2019/3/30, 124, 76, 31, 2, 2, 
2019/3/31, 137, 97, 30, 5, 2, 
2019/4/1, 161, 96, 28, 5, 4, 
2018/10/2, 121, 93, 9, 7, 1, 
2018/10/3, 120, 83, 10, 6, 1, 
2018/10/4, 97, 54, 12, 2, 1, 
2018/10/5, 51, 35, 11, 2, 1, 
2018/10/6, 56, 41, 11, 2, 1, 
2018/10/7, 61, 12, 12, 1, 1, 
2018/10/8, 39, 22, 13, 2, 1, 
2018/10/9, 60, 58, 12, 5, 1, 
2018/10/10, 103, 77, 10, 6, 1, 
2018/10/11, 107, 95, 9, 7, 1, 
2018/10/12, 131, 95, 9, 7, 1, 
2018/10/13, 127, 107, 10, 6, 1, 
2018/10/14, 122, 115, 9, 6, 1, 
2018/10/15, 134, 129, 8, 8, 1, 
2018/10/16, 140, 170, 8, 8, 2, 
2018/10/17, 144, 170, 9, 9, 2, 
2018/10/18, 142, 150, 9, 8, 2, 
2018/10/19, 140, 105, 13, 5, 2, 
2018/10/20, 104, 148, 14, 4, 1, 
2018/10/21, 138, 88, 11, 5, 2, 
2018/10/22, 122, 83, 10, 3, 1, 
2018/10/23, 90, 138, 9, 7, 2, 
2018/10/24, 137, 121, 10, 6, 2, 
2018/10/25, 115, 33, 11, 1, 1, 
2018/10/26, 81, 55, 10, 6, 1, 
2018/10/27, 106, 52, 12, 4, 1, 
2018/10/28, 101, 46, 13, 3, 1, 
2018/10/29, 75, 80, 11, 6, 2, 
2018/10/30, 111, 99, 8, 10, 3, 
2018/10/31, 144, 105, 10, 7, 2, 
2018/11/1, 133, 112, 10, 5, 2, 
2018/11/2, 96, 53, 13, 4, 2, 
2018/11/3, 77, 114, 12, 2, 2, 
2018/11/4, 94, 143, 10, 6, 2, 
2018/11/5, 152, 120, 10, 5, 2, 
2018/11/6, 133, 172, 9, 8, 3, 
2018/11/7, 158, 193, 7, 9, 3, 
2018/11/8, 171, 140, 9, 6, 2, 
2018/11/9, 155, 155, 9, 8, 3, 
2018/11/10, 168, 160, 10, 8, 3, 
2018/11/11, 145, 129, 9, 9, 4, 
2018/11/12, 153, 127, 8, 9, 4, 
2018/11/13, 153, 184, 13, 5, 2, 
2018/11/14, 124, 128, 11, 4, 3, 
2018/11/15, 131, 138, 11, 6, 3, 
2018/11/16, 153, 219, 10, 10, 3, 
2018/11/17, 203, 216, 9, 8, 4, 
2018/11/18, 191, 133, 9, 7, 3, 
2018/11/19, 162, 167, 7, 10, 5, 
2018/11/20, 194, 177, 8, 9, 4, 
2018/11/21, 208, 192, 8, 10, 4, 
2018/11/22, 218, 235, 6, 12, 4, 
2018/11/23, 216, 246, 6, 12, 4, 
2018/11/24, 229, 200, 6, 13, 5, 
2018/11/25, 234, 259, 11, 9, 3, 
2018/11/26, 173, 120, 10, 3, , 
2018/11/27, 125, 105, 9, 8, 2, 
2018/11/28, 147, 166, 6, 13, 5, 
2018/11/29, 210, 170, 6, 13, 5, 
2018/11/30, 214, 125, 6, 13, 6, 
2018/12/1, 193, 117, 6, 11, 3, 
2018/12/2, 156, 85, 9, 4, 1, 
2018/12/3, 101, 140, 7, 8, 2, 
2018/12/4, 206, 190, 6, 12, 5, 
2018/12/5, 235, 187, 9, 11, 5, 
2018/12/6, 240, 86, 12, 4, 2, 
2018/12/7, 141, 131, 11, 8, 3, 
2018/12/8, 180, 257, 6, 16, 7, 
2018/12/9, 300, 150, 6, 14, 9, 
2018/12/10, 209, 129, 8, 10, 4, 
2018/12/11, 197, 272, 5, 17, 9, 
2018/12/12, 303, 203, 7, 13, 7, 
2018/12/13, 257, 111, 7, 13, 6, 
2018/12/14, 184, 113, 6, 12, 5, 
2018/12/15, 184, 156, 6, 14, 9, 
2018/12/16, 250, 154, 7, 14, 9, 
2018/12/17, 262, 123, 7, 14, 7, 
2018/12/18, 204, 143, 6, 15, 9, 
2018/12/19, 226, 134, 6, 14, 10, 
2018/12/20, 216, 113, 6, 13, 9, 
2018/12/21, 201, 120, 7, 12, 7, 
2018/12/22, 218, 61, 12, 5, 3, 
2018/12/23, 125, 155, 7, 16, 10, 
2018/12/24, 274, 93, 11, 11, 7, 
2018/12/25, 174, 69, 13, 6, 4, 
2018/12/26, 143, 83, 12, 8, 4, 
2018/12/27, 166, 77, 12, 7, 4, 
2018/12/28, 162, 139, 8, 12, 7, 
2018/12/29, 234, 128, 8, 10, 5, 
2018/12/30, 210, 157, 6, 15, 9, 
2018/12/31, 243, , , , , 
2018/7/2, 64, 10, 16, 5, 1, 1
2018/7/3, 18, 30, 15, 7, 1, 2
2018/7/4, 46, 49, 15, 9, 1, 2
2018/7/5, 67, 62, 18, 9, 2, 2
2018/7/6, 58, 16, 20, 5, 1, 1
2018/7/7, 34, 23, 7, 3, , 1
2018/7/8, 29, 14, 6, 4, , 1
2018/7/9, 34, 52, 13, 4, 1, 1
2018/7/10, 59, 26, 9, 5, 1, 1
2018/7/11, 39, 7, 5, 3, 1, 1
2018/7/12, 28, 7, 5, 3, 1, 2
2018/7/13, 22, 23, 6, 4, 1, 2
2018/7/14, 52, 36, 23, 4, 2, 2
2018/7/15, 55, 12, 11, 3, 1, 1
2018/7/16, 30, 17, 17, 4, , 2
2018/7/17, 50, 10, 13, 4, , 1
2018/7/18, 33, 27, 10, 4, , 2
2018/7/19, 54, 23, 12, 5, , 1
2018/7/20, 46, 12, 12, 4, , 1
2018/7/21, 35, 8, 7, 3, , 1
2018/7/22, 26, 31, 11, 3, , 
2018/7/23, 78, 21, 9, 4, , 
2018/7/24, 38, 38, 15, 5, , 
2018/7/25, 42, 53, 14, 5, , 
2018/7/26, 46, 23, 11, 4, , 
2018/7/27, 29, 12, 8, 4, , 
2018/7/28, 40, 17, 7, 3, , 
2018/7/29, 51, 19, 11, 4, , 
2018/7/30, 44, 43, 10, 7, , 
2018/7/31, 77, 41, 11, 7, , 
2018/8/1, 71, 26, 8, 4, , 
2018/8/2, 45, 18, 7, 3, , 
2018/8/3, 49, 16, 7, 3, , 
2018/8/4, 31, 53, 8, 6, , 
2018/8/5, 76, 28, 8, 3, , 
2018/8/6, 25, 29, 10, 3, , 
2018/8/7, 36, 59, 10, 4, , 
2018/8/8, 57, 14, 8, 3, , 
2018/8/9, 33, 34, 8, 3, , 
2018/8/10, 50, 8, 7, 3, , 
2018/8/11, 30, 21, 7, 4, , 
2018/8/12, 46, 10, 7, 2, , 
2018/8/13, 23, 38, 13, 4, 1, 
2018/8/14, 46, 43, 8, 3, , 
2018/8/15, 45, 27, 8, 2, , 
2018/8/16, 31, 7, 11, 3, , 
2018/8/17, 22, 32, 11, 5, 1, 
2018/8/18, 41, 44, 12, 6, 1, 
2018/8/19, 51, 18, 16, 5, , 
2018/8/20, 30, 66, 13, 5, , 
2018/8/21, 123, 62, 12, 6, 1, 
2018/8/22, 113, 56, 14, 5, 1, 
2018/8/23, 98, 37, 14, 6, 2, 
2018/8/24, 67, 45, 12, 5, 1, 
2018/8/25, 67, 6, 16, 5, , 
2018/8/26, 21, 12, 14, 4, 1, 
2018/8/27, 32, 31, 13, 6, 1, 
2018/8/28, 54, 46, 14, 6, 2, 
2018/8/29, 65, 27, 15, 6, 1, 
2018/8/30, 51, 15, 14, 5, 1, 
2018/8/31, 35, 20, 13, 5, 1, 
2018/9/1, 38, 29, 11, 5, 1, 
2018/9/2, 69, 8, 14, 3, , 
2018/9/3, 29, 32, 13, 4, 1, 
2018/9/4, 58, 36, 16, 6, 1, 
2018/9/5, 63, 8, 12, 4, 1, 
2018/9/6, 29, 11, 14, 2, , 
2018/9/7, 34, 35, 12, 4, , 
