date, pm25, pm10, o3, no2, so2, co
2017/1/24, 200, 84, 6, 20, 16, 10
2017/1/25, 181, 60, , 13, 14, 8
2017/1/26, 143, 72, 6, 12, 9, 9
2017/1/27, 165, 106, 8, 21, 19, 14
2017/1/28, 209, 42, 25, 4, 4, 2
2017/1/29, 78, 88, 14, 11, 10, 8
2017/1/30, 173, 99, 15, 15, 12, 11
2017/1/31, 201, 142, 13, 19, 17, 18
2017/2/1, 268, 123, 8, 23, 20, 14
2017/2/2, 224, 106, 10, 20, 16, 13
2017/2/3, 207, , , , , 
2017/2/6, 243, 110, 10, 21, 18, 13
2017/2/7, 209, 44, 17, 8, 7, 5
2017/2/8, 113, 90, 14, 14, 10, 10
2017/2/9, 187, 116, 10, 18, 17, 12
2017/2/10, 229, 98, 10, 20, 16, 10
2017/2/11, 194, 92, 11, 20, 17, 10
2017/2/12, 192, 106, 10, 22, 19, 12
2017/2/13, 203, 69, 15, 17, 15, 7
2017/2/14, 160, 97, 10, 23, 20, 12
2017/2/15, 195, 34, 27, 8, 10, 3
2017/2/16, 93, 60, 22, 10, 7, 6
2017/2/17, 143, 88, 16, 15, 11, 9
2017/2/18, 183, 67, 24, 14, 14, 6
2017/2/19, 143, 34, 28, 6, 5, 3
2017/2/20, 88, 72, 20, 12, 7, 7
2017/2/21, 150, 76, 21, 11, 6, 7
2017/2/22, 156, 61, 26, 9, 4, 6
2017/2/23, 138, 82, 20, 15, 10, 8
2017/2/24, 168, 101, 21, 15, 9, 12
2017/2/25, 202, 85, 20, 13, 7, 10
2017/2/26, 178, 69, 22, 13, 8, 7
2017/2/27, 155, 72, 23, 11, 6, 8
2017/2/28, 155, 48, 32, 7, 3, 3
2017/3/1, 95, 60, 27, 9, 4, 5
2017/3/2, 135, 68, 22, 13, 8, 7
2017/3/3, 153, 49, 27, 10, 8, 5
2017/3/4, 123, 30, 29, 6, 4, 3
2017/3/5, 82, 43, 28, 6, 3, 3
2017/3/6, 103, 26, 30, 4, 3, 2
2017/3/7, 76, 49, 26, 7, 4, 5
2017/3/8, 121, 63, 24, 8, 5, 8
2017/3/9, 143, 70, 22, 12, 7, 8
2017/3/10, 144, 58, 32, 9, 5, 6
2017/3/11, 121, 40, 29, 4, 2, 3
2017/3/12, 80, 77, 24, 10, 7, 8
2017/3/13, 148, 80, 21, 11, 7, 8
2017/3/14, 150, 78, 22, 10, 6, 8
2017/3/15, 140, 71, 23, 10, 6, 7
2017/3/16, 131, 63, 23, 9, 6, 5
2017/3/17, 102, 53, 33, 6, 5, 3
2017/3/18, 91, 56, 21, 12, 11, 4
2017/3/19, 132, 67, 28, 8, 7, 5
2017/3/20, 122, 64, 25, 7, 4, 5
2017/3/21, 110, 59, 28, 5, 3, 2
2017/3/22, 80, 58, 23, 7, 4, 6
2017/3/23, 116, 48, 32, 4, 3, 2
2017/3/24, 70, 69, 37, 3, 3, 2
2017/3/25, 79, 91, 34, 6, 3, 6
2017/3/26, 125, 99, 26, 8, 5, 7
2017/3/27, 130, 86, 32, 7, 6, 5
2017/3/28, 119, 91, 27, 8, 6, 8
2017/3/29, 125, 73, 34, 4, 3, 2
2017/3/30, 73, 108, 28, 9, 5, 7
2017/3/31, 126, 116, 25, 11, 6, 7
2017/4/1, 131, 115, 26, 12, 11, 6
2016/10/2, 63, 54, 15, 4, 2, 2
2016/10/3, 75, 65, 10, 5, 1, 4
2016/10/4, 119, 72, 7, 7, 11, 4
2016/10/5, 121, 39, 10, 5, 1, 4
2016/10/6, 104, 54, 8, 9, 13, 4
2016/10/7, 120, 38, 13, 4, 2, 3
2016/10/8, 91, 47, 13, 3, 1, 3
2016/10/9, 100, 70, 11, 7, 5, 4
2016/10/10, 125, 71, 18, 4, 3, 2
2016/10/11, 90, 70, 15, 6, 2, 4
2016/10/12, 117, 83, 12, 7, 3, 5
2016/10/13, 129, 117, 11, 9, 3, 6
2016/10/14, 145, 103, 19, 8, 6, 4
2016/10/15, 132, 98, 16, 4, 2, 2
2016/10/16, 105, 30, 11, 2, 1, 3
2016/10/17, 81, 56, 12, 7, 6, 3
2016/10/18, 96, 83, 14, 5, 3, 2
2016/10/19, 94, 49, 20, 6, 13, 1
2016/10/20, 75, 44, 13, 5, 3, 1
2016/10/21, 68, 62, 11, 6, 3, 3
2016/10/22, 101, 79, 12, 6, 4, 4
2016/10/23, 112, 93, 8, 8, 5, 5
2016/10/24, 146, 38, 12, 2, 2, 1
2016/10/25, 78, 33, 12, 2, 2, 2
2016/10/26, 95, 80, 12, 9, 6, 8
2016/10/27, 166, 42, 13, 4, 2, 3
2016/10/28, 100, 139, 12, 8, 5, 7
2016/10/29, 160, 93, 16, 5, 6, 5
2016/10/30, 127, 124, 14, 3, 3, 5
2016/10/31, 142, 183, 9, 7, 8, 10
2016/11/1, 194, 190, 7, 8, 8, 11
2016/11/2, 204, 253, 4, 12, 13, 15
2016/11/3, 231, 131, 5, 14, 12, 8
2016/11/4, 149, , , , , 
2016/11/10, 156, 60, 11, 8, 5, 6
2016/11/11, 144, 90, 9, 11, 9, 10
2016/11/12, 189, 83, 8, 12, 10, 9
2016/11/13, 185, 60, 13, 7, 8, 5
2016/11/14, 138, 93, 4, 12, 13, 10
2016/11/15, 190, 79, 6, 13, 13, 10
2016/11/16, 175, 86, 7, 16, 13, 11
2016/11/17, 183, 66, 8, 12, 10, 7
2016/11/18, 158, 60, 5, 5, 4, 4
2016/11/19, 141, 62, 6, 5, 5, 6
2016/11/20, 147, 117, 5, 8, 6, 13
2016/11/21, 234, 75, 10, 8, 6, 8
2016/11/22, 171, 132, 6, 11, 9, 18
2016/11/23, 262, 185, 2, 16, 12, 26
2016/11/24, 346, 126, 1, 16, 15, 17
2016/11/25, 247, 87, 8, 15, 18, 11
2016/11/26, 188, 131, 7, 16, 14, 20
2016/11/27, 261, , , , , 
2016/12/6, 222, 132, 3, 18, 20, 21
2016/12/7, 259, 114, 8, 20, 23, 20
2016/12/8, 230, 92, 5, 15, 15, 13
2016/12/9, 194, 101, 2, 17, 17, 14
2016/12/10, 201, 79, 5, 15, 16, 11
2016/12/11, 172, 102, 4, 19, 20, 17
2016/12/12, 205, 101, 3, 17, 18, 16
2016/12/13, 209, 97, 3, 16, 14, 14
2016/12/14, 199, 85, 8, 14, 14, 12
2016/12/15, 186, 113, 2, 19, 19, 18
2016/12/16, 226, 122, 2, 20, 23, 20
2016/12/17, 230, 92, 2, 18, 18, 14
2016/12/18, 191, 94, 3, 18, 17, 15
2016/12/19, 196, 80, 5, 17, 16, 12
2016/12/20, 178, 110, 6, 22, 19, 21
2016/12/21, 222, 82, 7, 11, 8, 10
2016/12/22, 186, 88, 10, 14, 11, 11
2016/12/23, 194, 114, 3, 17, 12, 15
2016/12/24, 228, 85, 14, 16, 15, 10
2016/12/25, 186, 95, 8, 12, 9, 11
2016/12/26, 202, 120, 3, 18, 16, 16
2016/12/27, 239, 118, 1, 21, 17, 16
2016/12/28, 235, 135, 3, 16, 16, 15
2016/12/29, 264, 122, , , , 
2016/12/30, 240, 103, , , , 
2016/12/31, 207, 148, , , , 
2017/1/1, 288, 82, , , , 
2017/1/2, 181, 143, , , , 
2016/7/2, 69, 89, 21, 5, 4, 1
2016/7/3, 73, 79, 5, 6, 4, 2
2016/7/4, 78, 90, 20, 3, 5, 1
2016/7/5, 67, 64, 23, 6, 4, 1
2016/7/6, 58, 61, 39, 3, 4, 1
2016/7/7, 59, 61, 21, 8, 5, 2
2016/7/8, 88, 59, 32, 6, 4, 2
2016/7/9, 95, 65, 21, 6, 5, 2
2016/7/10, 82, 16, 17, 3, 3, 1
2016/7/11, 45, 15, 25, 1, 3, 1
2016/7/12, 46, 35, 22, 2, 3, 1
2016/7/13, 76, 65, 21, 4, 5, 2
2016/7/14, 110, 54, 26, 3, 4, 1
2016/7/15, 76, 34, 21, 2, 3, 1
2016/7/16, 57, 44, 19, 3, 3, 1
2016/7/17, 47, 66, 19, 4, 9, 1
2016/7/18, 48, 48, 18, 3, 3, 1
2016/7/19, 47, 36, 20, 5, 6, 1
2016/7/20, 34, 56, 19, 8, 12, 1
2016/7/21, 52, 31, 18, 3, 5, 1
2016/7/22, 40, 8, 18, 2, 3, 1
2016/7/23, 27, 41, 25, , 3, 2
2016/7/24, 99, 106, 20, 4, 3, 7
2016/7/25, 194, 81, 18, 4, 3, 4
2016/7/26, 150, 76, 25, 3, 4, 3
2016/7/27, 123, 88, 28, 5, 4, 3
2016/7/28, 135, 86, 26, 4, 4, 4
2016/7/29, 140, 53, 24, 4, 4, 2
2016/7/30, 85, 52, 19, 4, 6, 2
2016/7/31, 74, , , , , 
2016/8/2, 69, 55, 16, 5, 7, 2
2016/8/3, 66, , , , , 
2016/8/8, 65, 58, 17, 2, 5, 1
2016/8/9, 47, 23, 23, 4, 3, 1
2016/8/10, 38, 11, 16, 3, 3, 1
2016/8/11, 39, 16, 13, 1, 3, 1
2016/8/12, 18, 23, 19, 1, 2, 1
2016/8/13, 21, 24, 13, 1, 3, 1
2016/8/14, 31, 25, 20, 3, 6, 1
2016/8/15, 41, 44, 17, 3, 5, 1
2016/8/16, 49, 45, 20, 5, 4, 1
2016/8/17, 51, 23, 19, 3, 3, 1
2016/8/18, 39, 39, 11, 3, 3, 1
2016/8/19, 46, 41, 14, 4, 2, 1
2016/8/20, 42, 63, 14, 3, , 1
2016/8/21, 60, 35, 17, 3, , 1
2016/8/22, 40, 10, 16, 2, , 1
2016/8/23, 22, 26, 18, 3, 2, 1
2016/8/24, 49, 19, 13, 1, 2, 1
2016/8/25, 33, 43, 14, 2, , 1
2016/8/26, 50, 81, 17, 4, , 1
2016/8/27, 69, 82, 14, 4, 1, 1
2016/8/28, 74, 69, 24, 3, 1, 1
2016/8/29, 59, 30, 27, 2, , 1
2016/8/30, 35, 14, 18, 4, 1, 1
2016/8/31, 38, 24, 17, 4, , 1
2016/9/1, 40, 40, 16, 4, 3, 2
2016/9/2, 60, 43, 18, 5, 1, 1
2016/9/3, 52, 17, 9, 3, 2, 1
2016/9/4, 33, 16, 8, , , 1
2016/9/5, 22, 32, 10, 2, 1, 1
2016/9/6, 40, 35, 13, 2, , 1
2016/9/7, 54, 52, 20, 1, , 1
2016/9/8, 71, 60, 18, 1, , 1
2016/9/9, 62, 43, 13, 5, 4, 1
2016/9/10, 57, 68, 14, 4, 1, 2
2016/9/11, 70, 80, 15, 4, 1, 1
2016/9/12, 69, 67, 15, 4, 2, 1
2016/9/13, 66, 53, 17, 5, 2, 1
2016/9/14, 66, 65, 17, 5, 1, 1
2016/9/15, 75, 76, 14, 7, 3, 1
2016/9/16, 81, 66, 14, 6, 4, 2
2016/9/17, 83, 41, 10, 6, 3, 2
2016/9/18, 85, 41, 15, 3, , 2
2016/9/19, 68, 29, 18, 3, 2, 1
2016/9/20, 37, 27, 14, 4, 1, 1
2016/9/21, 45, 38, 18, 5, 4, 1
2016/9/22, 63, 69, 12, 5, 1, 2
2016/9/23, 76, 25, 14, 6, 2, 1
2016/9/24, 55, 56, 16, 3, 1, 3
2016/9/25, 133, 42, 19, 4, 1, 3
2016/9/26, 119, 66, 15, 2, , 3
2016/9/27, 161, 74, 15, 5, 1, 4
2016/9/28, 151, 50, 17, 4, 2, 2
2016/9/29, 109, 56, 14, 5, 1, 3
2016/9/30, 99, 59, 15, 5, 3, 2
2016/10/1, 83, 54, 14, 3, 1, 1
2016/4/2, 38, 41, 20, 2, 2, 2
2016/4/3, 67, 73, 18, 4, 2, 4
2016/4/4, 107, 71, 21, 5, 3, 4
2016/4/5, 102, 71, 19, 6, 5, 3
2016/4/6, 95, 106, 26, 3, 3, 2
2016/4/7, 99, 78, 23, 1, 2, 1
2016/4/8, 91, 81, 24, 3, 2, 2
2016/4/9, 77, 64, 23, 5, 3, 2
2016/4/10, 80, 117, 21, 4, 3, 2
2016/4/11, 93, 71, 20, 3, 2, 1
2016/4/12, 76, 127, 21, 4, 2, 3
2016/4/13, 114, 51, 20, 2, 3, 1
2016/4/14, 60, 91, 24, 5, 4, 2
2016/4/15, 95, 74, 21, 1, 2, 1
2016/4/16, 58, 13, 22, , , 1
2016/4/17, 36, 39, 23, 3, 1, 3
2016/4/18, 75, 57, 21, 4, 2, 2
2016/4/19, 83, 93, 27, 4, 5, 2
2016/4/20, 95, 212, 29, 4, 1, 3
2016/4/21, 132, 150, 29, 1, 1, 1
2016/4/22, 93, 85, 28, 1, 1, 1
2016/4/23, 79, 134, 27, 5, 3, 3
2016/4/24, 118, 59, 22, 2, 3, 1
2016/4/25, 72, 107, 21, 5, 3, 3
2016/4/26, 116, 71, 22, 6, 4, 2
2016/4/27, 87, , , , , 
2016/5/4, 115, 56, 18, 4, 3, 2
2016/5/5, 72, 21, 25, 1, , 1
2016/5/6, 43, 55, 20, 5, 1, 3
2016/5/7, 79, 91, 26, 4, , 2
2016/5/8, 70, 64, 19, 5, 2, 3
2016/5/9, 82, 80, 26, 4, 1, 2
2016/5/10, 72, 66, 24, 5, 2, 2
2016/5/11, 89, 30, 22, 3, 1, 2
2016/5/12, 66, 30, 25, 5, 1, 3
2016/5/13, 66, 63, 25, 4, 1, 2
2016/5/14, 64, 26, 22, 2, 1, 1
2016/5/15, 30, 84, 22, 6, 1, 3
2016/5/16, 85, 81, 25, 6, 1, 2
2016/5/17, 72, 89, 23, 7, 3, 2
2016/5/18, 71, 88, 23, 5, 2, 1
2016/5/19, 73, 56, 20, 6, 3, 1
2016/5/20, 60, 42, 19, 3, 8, 1
2016/5/21, 51, 62, 23, 5, 4, 1
2016/5/22, 56, 84, 18, 5, 4, 2
2016/5/23, 71, 88, 23, 6, 4, 2
2016/5/24, 84, 101, 27, 5, 2, 2
2016/5/25, 99, 55, 27, 2, 2, 1
2016/5/26, 53, 85, 19, 7, 3, 3
2016/5/27, 88, , , , , 
2016/6/12, 76, 39, 15, 5, 6, 2
2016/6/13, 69, 45, 25, 5, 4, 2
2016/6/14, 66, 24, 20, 3, 3, 2
2016/6/15, 57, 58, 18, 5, 2, 2
2016/6/16, 83, 76, 21, 4, 2, 3
2016/6/17, 115, 66, 21, 6, 3, 3
2016/6/18, 116, 71, 17, 5, 3, 2
2016/6/19, 109, 25, 17, 2, 2, 1
2016/6/20, 33, 27, 16, 3, 2, 2
2016/6/21, 40, 12, 20, 2, 2, 1
2016/6/22, 26, 5, 10, 1, 3, 1
2016/6/23, 16, 20, 16, 5, 2, 1
2016/6/24, 47, 58, 15, 4, 3, 1
2016/6/25, 72, 93, 16, 5, 3, 1
2016/6/26, 77, 62, 20, 3, 3, 1
2016/6/27, 47, 54, 24, 2, 6, 1
2016/6/28, 66, 49, 15, 3, 6, 1
2016/6/29, 95, 27, 18, 1, 3, 1
2016/6/30, 47, 50, 19, 4, 4, 1
2016/7/1, 55, 88, 15, 3, 4, 1
2016/1/5, 135, 97, 17, 10, 13, 16
2016/1/6, 202, 46, 12, 6, 8, 6
2016/1/7, 118, 82, 11, 9, 11, 11
2016/1/8, 183, 148, 1, 14, 22, 22
2016/1/9, 264, 96, 7, , 23, 14
2016/1/10, 203, 109, 7, , 17, 17
2016/1/11, 225, 127, 2, , 24, 19
2016/1/12, 249, 175, 2, , 29, 26
2016/1/13, 311, 122, 5, 12, 20, 18
2016/1/14, 245, 87, 11, 10, 13, 12
2016/1/15, 194, 140, 4, 17, 18, 22
2016/1/16, 267, 73, 10, 9, 11, 9
2016/1/17, 166, 68, 12, 6, 9, 7
2016/1/18, 161, 96, 12, 10, 12, 11
2016/1/19, 206, 122, 7, 13, 18, 17
2016/1/20, 245, 117, 6, 14, 23, 17
2016/1/21, 238, 60, 16, 4, 8, 6
2016/1/22, 130, 42, 18, 3, 7, 4
2016/1/23, 95, 52, 10, 5, 10, 6
2016/1/24, 143, 178, 5, 20, 37, 26
2016/1/25, 325, 163, 5, 19, 38, 25
2016/1/26, 299, 78, 11, 10, 18, 11
2016/1/27, 175, 148, 1, 18, 33, 26
2016/1/28, 289, , , , , 
2016/2/16, 136, 119, 5, 14, 31, 19
2016/2/17, 233, 76, 12, 9, 14, 11
2016/2/18, 156, 89, 14, 9, 5, 11
2016/2/19, 165, 70, 12, 8, 5, 8
2016/2/20, 149, 93, 10, 12, 10, 10
2016/2/21, 184, 57, 18, 8, 6, 5
2016/2/22, 120, 57, 18, 7, 4, 6
2016/2/23, 136, 92, 13, 11, 8, 11
2016/2/24, 183, 86, 13, 10, 7, 11
2016/2/25, 179, 80, 13, 10, 6, 10
2016/2/26, 166, 94, 4, 17, 13, 14
2016/2/27, 194, 65, 12, 9, 6, 7
2016/2/28, 132, 94, 9, 16, 12, 13
2016/2/29, 191, 33, 13, 5, 3, 3
2016/3/1, 84, 89, 14, 14, 11, 11
2016/3/2, 185, 61, 11, 10, 7, 7
2016/3/3, 147, 55, 14, 11, 7, 6
2016/3/4, 118, 28, 22, 4, 5, 2
2016/3/5, 72, 35, 17, 5, 2, 4
2016/3/6, 99, 53, 21, 8, 5, 6
2016/3/7, 117, 43, 20, 5, 2, 4
2016/3/8, 106, 50, 20, 6, 3, 5
2016/3/9, 114, 57, 21, 6, 3, 6
2016/3/10, 118, 54, 17, 7, 3, 6
2016/3/11, 127, 61, 17, 9, 5, 7
2016/3/12, 134, 45, 22, 6, 2, 5
2016/3/13, 114, 62, 18, 10, 6, 8
2016/3/14, 138, 65, 12, 11, 8, 7
2016/3/15, 148, 61, 13, 11, 6, 7
2016/3/16, 140, 63, 18, 9, 6, 6
2016/3/17, 111, 21, 23, 4, 2, 3
2016/3/18, 63, 43, 21, 8, 6, 4
2016/3/19, 100, 56, 9, 8, 8, 5
2016/3/20, 113, 49, 14, 6, 6, 4
2016/3/21, 92, 47, 9, 8, 5, 4
2016/3/22, 96, 62, 16, 7, 5, 6
2016/3/23, 114, 57, 16, 7, 5, 5
2016/3/24, 109, 49, 15, 6, 6, 3
2016/3/25, 75, 85, 18, 8, 5, 6
2016/3/26, 127, 86, 18, 6, 3, 4
2016/3/27, 108, 79, 20, 5, 4, 4
2016/3/28, 105, 35, 21, 1, 1, 1
2016/3/29, 46, 53, 23, 2, , 2
2016/3/30, 59, 91, 17, 7, 3, 4
2016/3/31, 105, 22, 20, 4, 3, 2
2016/4/1, 55, 16, 23, 1, , 1
2015/10/2, 52, 48, 16, 4, 3, 3
2015/10/3, 68, 110, 11, 8, 3, 4
2015/10/4, 106, 119, 12, 8, 4, 4
2015/10/5, 117, 154, 10, 9, 5, 4
2015/10/6, 130, 105, 17, 7, 4, 3
2015/10/7, 103, 16, 12, 2, 2, 2
2015/10/8, 44, 35, 15, 3, 3, 3
2015/10/9, 59, 62, 18, 2, 2, 2
2015/10/10, 61, 77, 15, 5, 3, 4
2015/10/11, 104, 184, 9, 9, 5, 6
2015/10/12, 139, 212, 7, 11, 6, 6
2015/10/13, 164, 229, 7, 11, 6, 6
2015/10/14, 159, 216, 6, 11, 9, 5
2015/10/15, 149, 186, 6, 12, 8, 5
2015/10/16, 150, 127, 14, 8, 14, 2
2015/10/17, 116, 125, 13, 4, 3, 3
2015/10/18, 112, 192, 15, 10, 11, 4
2015/10/19, 142, 164, 8, 9, 5, 8
2015/10/20, 154, 126, 7, 9, 6, 7
2015/10/21, 138, 122, 6, 8, 5, 7
2015/10/22, 151, 160, 7, 10, 7, 7
2015/10/23, 161, 266, 8, 11, 7, 9
2015/10/24, 175, 198, 15, 7, 7, 3
2015/10/25, 119, 50, 10, 5, 5, 2
2015/10/26, 67, 29, 11, 4, 3, 3
2015/10/27, 84, 28, 13, 3, 3, 4
2015/10/28, 81, 42, 14, 2, 4, 2
2015/10/29, 72, 50, 15, 5, 5, 5
2015/10/30, 105, 66, 9, 7, 5, 7
2015/10/31, 123, 78, 10, 10, 8, 9
2015/11/1, 140, 104, 3, 13, 11, 10
2015/11/2, 163, 80, 5, 11, 10, 6
2015/11/3, 122, 50, 13, 4, 5, 3
2015/11/4, 80, 50, 11, 4, 5, 3
2015/11/5, 79, 78, 8, 8, 10, 6
2015/11/6, 133, 73, 14, 6, 9, 5
2015/11/7, 108, 63, 12, 5, 6, 3
2015/11/8, 87, 108, 6, 8, 9, 10
2015/11/9, 161, 146, 3, 10, 11, 11
2015/11/10, 170, 107, 6, 10, 10, 8
2015/11/11, 135, 131, 3, 13, 14, 8
2015/11/12, 156, 123, 4, 9, 10, 8
2015/11/13, 144, 130, 8, 9, 10, 8
2015/11/14, 156, 50, 10, 4, 5, 4
2015/11/15, 104, 75, 8, 7, 9, 6
2015/11/16, 148, 56, 9, 6, 6, 7
2015/11/17, 136, 99, 2, 13, 11, 13
2015/11/18, 199, 104, 4, 14, 13, 14
2015/11/19, 210, 85, 11, 14, 17, 10
2015/11/20, 182, 102, 7, 13, 15, 13
2015/11/21, 202, 112, 3, 16, 19, 13
2015/11/22, 208, 108, 31, 15, 18, 15
2015/11/23, 220, 113, 2, 16, 19, 16
2015/11/24, 224, 90, 9, 13, 19, 10
2015/11/25, 187, 110, 5, 15, 21, 15
2015/11/26, 213, 115, 3, 18, 25, 17
2015/11/27, 225, 119, , 21, 31, 19
2015/11/28, 222, 89, 3, 16, 23, 14
2015/11/29, 188, 79, 5, 15, 21, 11
2015/11/30, 175, 79, 8, 16, 21, 12
2015/12/1, 176, 33, 11, 6, 11, 5
2015/12/2, 90, 32, 12, 4, 8, 4
2015/12/3, 90, 72, 7, 9, 13, 12
2015/12/4, 168, 133, 3, 13, 20, 26
2015/12/5, 269, 102, 2, 16, 20, 17
2015/12/6, 208, 110, 2, 17, 20, 18
2015/12/7, 213, 113, 3, 19, 24, 19
2015/12/8, 217, 83, 3, 15, 20, 13
2015/12/9, 181, 102, 1, 15, 14, 14
2015/12/10, 209, 74, 5, 14, 17, 9
2015/12/11, 165, 76, 5, 10, 9, 10
2015/12/12, 169, 117, 1, 15, 12, 17
2015/12/13, 217, 87, 6, 11, 9, 15
2015/12/14, 188, 47, 8, 6, 3, 5
2015/12/15, 131, 59, 9, 5, 3, 7
2015/12/16, 143, 131, 1, 14, 17, 21
2015/12/17, 253, 114, , 15, 17, 15
2015/12/18, 217, 95, 2, 15, 14, 12
2015/12/19, 194, 117, 1, 16, 13, 17
2015/12/20, 228, 134, 1, 16, 15, 18
2015/12/21, 251, 88, 6, 14, 16, 11
2015/12/22, 187, 68, 7, 11, 11, 9
